762
920	1	0
920	6	0
1150	6	0
1150	1	0
1380	2	0
1720	2	0
1830	5	0
2290	5	0
2622	5	0
2731	3	0
3190	3	0
3650	4	0
4101	4	0
4318	4	0
4550	2	0
4550	5	0
4880	5	0
4880	2	0
4990	3	0
5450	7	0
5450	0	0
5788	0	0
5788	7	0
5900	6	0
6350	3	0
6350	4	0
6500	3	0
6500	4	0
6660	4	0
6660	3	0
6800	4	0
6800	3	0
6960	4	0
6960	3	0
7110	4	0
7110	3	0
7260	6	0
7260	2	0
7410	2	0
7490	6	0
7570	2	0
7710	6	363
7710	2	0
8189	0	0
8189	4	0
8420	4	0
8650	0	0
8760	4	0
9100	1	0
9100	4	0
9450	1	0
9560	4	0
9780	2	0
10010	7	0
10240	4	0
10470	7	0
10570	4	0
10920	5	0
10920	2	0
11260	2	0
11380	5	0
11600	3	0
11830	7	0
12060	4	0
12290	7	0
12399	4	0
12740	2	0
12740	5	0
13080	5	0
13190	2	0
13420	6	0
13650	0	0
13870	7	0
14100	0	0
14220	7	0
14550	3	0
14550	4	0
14780	4	0
15010	3	0
15010	4	0
15240	5	0
15240	2	0
15470	0	0
15470	6	0
15690	6	0
15920	0	0
16030	6	0
16370	5	0
16370	1	0
16719	1	0
16830	5	0
17049	2	0
17290	7	0
17510	4	0
17740	7	0
17850	4	0
18190	2	0
18190	5	0
18540	2	0
18660	5	0
18870	3	0
19100	7	0
19330	4	0
19559	7	0
19670	4	0
20010	5	0
20010	1	0
20350	5	0
20469	1	0
20690	6	0
20920	0	0
21150	7	0
21370	0	0
21490	7	0
21830	4	0
22059	4	0
22290	3	0
22400	4	0
22510	3	0
22629	4	0
22740	1	0
22740	6	0
22850	1	0
23080	6	0
23080	1	0
23420	2	0
23420	5	0
23531	5	0
23760	4	0
23760	3	0
24330	4	0
24549	7	727
24549	0	0
24900	0	0
25240	1	0
25690	4	0
25930	3	0
25930	4	0
26366	1	0
26366	6	454
26610	1	0
27059	1	0
27059	6	0
27290	3	454
27510	4	0
27740	4	0
27969	4	0
28080	3	0
28190	2	0
28190	5	0
28530	2	0
28530	5	0
28879	1	0
28879	6	0
29100	7	454
29330	0	0
29559	0	0
29790	7	0
30010	3	0
30010	4	0
30350	4	0
30350	3	0
30700	5	0
30700	4	0
30930	6	0
31150	2	0
31379	2	0
31486	6	0
31610	2	0
31730	6	0
31830	7	727
31830	0	0
32169	0	0
32520	1	0
32970	4	0
33200	4	0
33309	3	0
33430	5	0
33529	2	0
33650	1	0
33650	6	0
33990	6	0
33990	1	0
34330	2	0
34330	5	0
34560	4	454
34790	3	0
35020	3	0
35240	3	0
35369	4	0
35470	1	0
35470	5	727
35810	1	0
36150	2	0
36610	4	0
36830	3	0
36830	4	0
37279	2	0
37279	6	0
37619	1	0
37619	5	0
37970	2	0
37970	6	0
38310	3	0
38419	4	0
38650	4	0
38650	3	0
38880	4	0
38880	3	0
39099	7	727
39099	0	0
39439	0	0
39790	1	0
40240	4	0
40470	3	0
40586	4	0
40700	2	0
40919	6	454
40919	1	0
41259	1	0
41610	1	0
41610	6	0
41830	3	454
42060	4	0
42290	4	0
42520	4	0
42630	3	0
42740	5	0
42740	2	0
43080	5	0
43080	2	0
43419	1	0
43419	6	0
43660	7	454
43880	0	0
44110	0	0
44340	7	0
44560	3	0
44560	5	0
44900	3	0
45020	4	0
45240	4	0
45470	6	0
45700	1	0
45919	6	0
46040	1	0
46160	6	0
46270	1	0
46380	7	0
46380	0	727
46720	7	0
47060	7	0
47509	4	0
47740	4	0
47856	3	0
47970	5	0
48078	2	0
48189	6	0
48189	1	0
48541	0	0
48541	7	0
48880	6	0
48880	1	0
49110	4	0
49330	2	0
49439	5	0
49560	3	0
49790	5	0
50009	7	0
50009	0	727
50360	7	0
50700	6	0
51150	4	0
51380	4	0
51380	3	0
51830	5	761
51830	2	0
52169	2	0
52509	2	0
52740	3	0
52860	4	0
53085	3	0
53200	4	0
53419	4	0
53419	3	0
53650	2	0
53650	6	454
54330	2	0
55020	4	0
55470	1	727
55470	6	0
56160	5	0
56830	3	0
57279	4	454
57279	0	0
57959	4	0
58650	2	0
59110	6	0
59110	1	0
59790	4	0
60009	2	0
60349	3	0
60468	5	0
60689	4	0
60919	6	727
61830	4	0
62169	4	0
62509	5	0
62740	2	727
64559	3	0
64619	4	636
65919	1	0
66029	2	0
66153	3	0
66260	4	0
66379	7	0
66489	1	0
66610	6	0
66720	0	0
66830	7	0
66939	1	0
67050	6	0
67169	0	0
67290	4	0
67290	2	0
67739	3	0
67739	4	0
68199	1	0
68199	6	727
68650	1	0
69550	2	0
69550	5	0
70010	1	0
70010	4	454
70690	6	0
70690	2	0
71370	0	0
71370	7	0
71830	2	454
71830	5	0
72169	4	0
72510	2	0
72510	5	0
73199	4	0
73650	1	727
73650	6	0
74330	6	0
75010	3	0
75124	4	0
75239	3	0
75349	4	0
75470	5	454
75470	2	0
76150	7	0
76150	0	0
76830	6	0
77279	5	0
77279	2	0
77739	4	0
77970	2	0
78199	4	0
78639	3	0
78639	6	0
79100	4	0
79321	2	0
79440	4	0
79669	2	0
80010	3	0
80010	5	0
80459	5	0
80459	3	0
80919	1	0
80919	6	0
81260	6	0
81260	1	0
81599	1	0
81599	6	0
82290	3	0
82400	4	0
82519	3	0
82620	4	0
82739	1	0
83080	1	0
83190	6	0
83419	6	0
83650	4	0
83650	3	0
83879	3	0
84099	4	0
84099	3	0
84330	4	0
84559	0	0
84559	6	0
84900	1	0
84900	7	0
85239	0	0
85239	6	0
85459	3	0
85690	4	0
85809	4	0
85919	3	0
86040	4	0
86150	3	0
86269	4	0
86370	1	0
86720	1	0
86830	6	0
87279	2	0
87279	4	0
87510	4	0
87629	3	0
87739	5	0
87959	4	0
87959	5	0
88190	1	0
88190	7	0
88529	6	0
88529	0	0
88879	1	0
88879	7	0
89099	4	0
89099	3	0
89330	4	0
89440	4	0
89559	3	0
89669	4	0
89779	3	0
89900	4	0
90010	1	0
90349	1	0
90470	6	0
90699	6	0
90919	4	0
90919	3	0
91150	3	0
91379	3	0
91379	4	0
91599	4	0
91830	6	0
91830	0	0
92169	1	0
92169	7	0
92510	0	0
92510	6	0
92739	4	0
92970	3	0
93080	4	0
93199	3	0
93419	3	0
93540	4	0
93650	1	454
93989	6	0
94330	6	0
94443	1	0
94550	5	0
94550	3	0
94779	3	0
94910	4	0
95010	2	0
95239	4	0
95239	2	0
95470	1	0
95470	6	0
95809	1	0
95809	6	0
96150	5	0
96150	2	0
96489	7	0
96489	0	0
96830	3	0
96940	4	0
97059	3	0
97180	4	0
97290	1	0
97629	1	0
97739	6	0
97959	6	0
98201	3	0
98201	4	0
98419	3	0
98650	4	0
98650	3	0
98879	4	0
99099	6	0
99099	0	0
99440	7	0
99440	1	0
99779	0	0
99779	6	0
100010	3	0
100239	4	0
100349	4	0
100470	3	0
100580	4	0
100690	3	0
100809	4	0
100919	1	0
101260	1	0
101370	6	0
101830	4	0
101830	2	0
102059	4	0
102169	3	0
102290	5	0
102400	4	0
102510	5	0
102739	1	0
102739	7	0
103080	0	0
103080	6	0
103419	1	0
103419	7	0
103650	3	0
103650	4	0
103879	4	0
103989	4	0
104110	3	0
104220	4	0
104330	3	0
104440	4	0
104550	1	0
104900	1	0
105019	6	0
105239	6	0
105470	4	0
105470	3	0
105699	3	0
105919	3	0
105919	4	0
106150	4	0
106370	0	0
106370	6	0
106709	7	0
106709	1	0
107059	6	0
107059	0	0
107279	4	0
107510	3	0
107629	4	0
107736	3	0
107970	3	0
108080	4	0
108190	1	454
108540	6	0
108870	6	0
108982	1	0
109099	3	0
109099	5	0
109330	3	0
109449	4	0
109559	2	0
109779	2	0
109779	4	0
110129	0	0
110129	7	0
110459	0	0
110459	7	0
110809	7	0
110809	0	0
111151	4	0
111151	3	0
111379	3	0
111489	4	0
111599	3	0
111711	4	0
111830	1	0
111830	6	0
112059	1	0
112290	6	0
112290	1	0
112510	6	0
112739	3	0
112739	4	0
112970	3	0
113205	4	0
113205	3	0
113419	4	0
113650	6	0
113650	0	0
113879	1	0
113989	7	0
114099	0	0
114330	1	0
114330	6	0
114559	3	0
114779	4	0
115019	3	0
115129	4	0
115239	3	0
115349	4	0
115470	1	0
115470	6	0
115699	1	0
115919	1	0
115919	6	0
116150	6	0
116370	2	0
116370	4	0
116599	4	0
116720	3	0
116830	5	0
116949	4	0
117059	5	0
117290	7	0
117290	0	0
117510	1	0
117627	6	0
117739	0	0
117970	7	0
117970	1	0
118190	3	0
118190	4	0
118419	4	0
118650	3	0
118760	4	0
118870	3	0
118989	4	0
119089	1	0
119089	6	0
119323	1	0
119557	1	0
119557	6	0
119788	6	0
120010	3	0
120010	4	0
120239	3	0
120470	4	0
120470	3	0
120699	4	0
120919	6	0
120919	0	0
121163	1	0
121270	7	0
121379	0	0
121610	6	0
121610	1	0
121830	3	0
122059	3	0
122290	4	0
122510	3	0
122629	4	0
122739	6	0
122739	1	454
122970	7	0
123199	6	0
123419	6	0
123533	1	0
123650	5	0
123650	3	0
123879	3	0
124000	4	0
124105	2	0
124330	4	0
124330	2	0
124672	0	0
124672	6	0
125000	6	0
125000	0	0
125349	6	0
125349	0	0
125697	3	0
125923	4	0
126164	3	0
126379	0	0
126379	4	0
126603	4	0
126830	0	0
126945	4	0
127279	5	0
127279	1	0
127626	1	0
127739	5	0
127970	2	0
128190	7	0
128419	4	0
128649	7	0
128763	4	0
129100	5	0
129100	2	0
129447	2	0
129559	5	0
129779	3	0
130009	7	0
130240	4	0
130470	7	0
130582	4	0
130919	2	0
130919	5	0
131259	5	0
131380	2	0
131610	6	0
131830	0	0
132059	7	0
132279	0	0
132396	7	0
132737	4	0
132737	3	0
132970	4	0
133194	3	0
133194	4	0
133419	5	0
133419	2	0
133649	0	0
133649	6	0
133880	6	0
134100	0	0
134212	6	0
134559	1	0
134559	5	0
134896	1	0
135009	5	0
