752
5192	4	0
5385	5	0
5577	5	0
5769	2	0
5962	5	0
6154	1	0
6346	1	0
6538	6	0
6731	1	0
6923	5	0
7115	4	0
7308	3	0
7500	2	0
7692	6	0
7692	1	0
7885	6	0
7885	1	0
8269	1	0
8269	6	0
8462	5	0
8462	2	0
8846	5	0
8846	2	0
9231	6	461
9231	1	461
10769	5	461
10769	2	461
11538	6	0
11538	1	0
11829	2	0
11829	5	0
12115	1	0
12115	4	0
12308	5	0
12308	2	0
12500	4	0
12500	3	0
12885	2	0
12885	5	0
13077	4	307
13654	4	0
13746	4	0
13846	6	0
13959	5	0
14092	6	0
14223	5	0
14356	6	0
14481	5	0
14615	2	230
15000	2	0
15092	1	0
15192	2	0
15286	1	0
15385	6	0
15670	6	0
15962	6	0
16153	4	0
16246	3	0
16346	4	0
16443	3	0
16538	2	0
16538	5	0
16632	4	0
16731	2	0
16731	5	0
16826	4	0
16923	6	0
17308	6	0
17500	7	0
17691	5	0
17691	2	0
17885	5	0
17980	2	0
18077	5	0
18177	2	0
18268	5	0
18363	2	0
18462	6	230
18846	1	230
19231	4	0
19423	2	0
19615	2	0
19808	2	0
20000	4	0
20191	6	0
20288	6	0
20387	4	0
20566	1	0
20668	1	0
20768	5	0
20962	5	0
21052	5	0
21153	2	0
21346	2	0
21439	2	0
21538	4	217
21923	4	0
22115	4	0
22308	1	0
22308	6	0
22500	2	0
22691	2	0
22691	5	0
22782	5	0
22885	2	0
22979	2	0
23077	4	448
23846	2	384
23846	5	384
24615	6	0
24615	1	0
24709	7	0
24808	6	0
25000	6	0
25000	1	0
25096	2	0
25191	3	0
25385	1	0
25385	7	0
25476	6	0
25577	5	0
25768	4	0
25768	2	0
25859	1	0
25962	0	0
26153	5	0
26249	6	0
26346	7	0
26538	2	0
26633	3	0
26731	4	0
26923	4	0
27012	5	0
27115	6	0
27308	3	0
27401	2	0
27500	1	0
27691	5	333
28268	5	0
28462	2	320
28846	5	0
28941	5	0
29035	2	0
29130	2	0
29231	3	230
29231	7	0
29327	6	0
29423	7	0
29615	1	0
29713	2	0
29808	4	0
29808	3	0
30000	7	0
30094	6	0
30191	2	0
30191	5	0
30385	2	0
30385	5	0
30476	1	0
30577	0	0
30768	2	0
30768	6	0
30860	7	0
30962	6	0
31153	1	0
31153	4	0
31252	2	0
31346	3	0
31538	2	0
31538	7	0
31634	6	0
31731	5	0
31923	5	0
31923	2	0
32017	1	0
32115	0	0
32307	6	307
32307	2	0
33077	1	307
33077	6	0
33846	3	307
34615	4	307
35384	4	307
36153	2	307
36153	5	307
36923	6	230
36923	1	230
37307	6	230
37307	1	230
37692	5	230
37692	2	230
38077	2	230
38077	5	230
38462	4	0
38462	2	0
38653	6	0
38846	7	0
39037	6	0
39230	4	0
39423	3	0
39615	2	0
39807	3	0
39903	3	0
40000	5	0
40192	1	0
40384	6	0
40577	2	0
40769	6	0
40962	4	0
